Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
MYRG,"MYR Group, Inc.",20.57,422372572.8,n/a,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/myrg
MYRX,"Myrexis, Inc",2.46,65925129.18,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myrx
MYGN,"Myriad Genetics, Inc.",27.75,2266989575,n/a,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/mygn
NABI,Nabi Biopharmaceuticals,1.71,48441545.19,n/a,2010,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nabi
NANO,Nanometrics Incorporated,15.64,364179527,n/a,1984,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nano
NSPH,"Nanosphere, Inc.",3.1,173880354.7,n/a,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nsph
NSSC,"NAPCO Security Technologies, Inc.",3.1783,60691904.63,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nssc
NASB,NASB Financial Inc.,21.59,169861786.3,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nasb
QQQX,NASDAQ Premium Income and Growth Fund Inc.,16.09,296785617.1,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/qqqx
NAFC,Nash-Finch Company,21.93,268117342.3,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/nafc
NATH,"Nathan&#39;s Famous, Inc.",31.26,137617117.1,n/a,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nath
NAUH,"National American University Holdings, Inc.",4.68,119686900.3,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nauh
NKSH,"National Bankshares, Inc.",34.07,236444914.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nksh
FIZZ,National Beverage Corp.,14.99,694015339.5,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/fizz
NCMI,"National CineMedia, Inc.",15.58,873805484.1,n/a,2007,Consumer Services,Advertising,http://www.nasdaq.com/symbol/ncmi
NATI,National Instruments Corporation,27.18,3321113573,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nati
NATL,National Interstate Corporation,26.58,517681914.6,n/a,2005,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/natl
NPBC,"National Penn Bancshares, Inc.",9.47,1423119165,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/npbc
NPBCO,"National Penn Bancshares, Inc.",26,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/npbco
NRCI,National Research Corporation,50.03,340355741,n/a,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nrci
NSEC,"National Security Group, Inc.",8.1276,20047538.16,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/nsec
NTSC,"National Technical Systems, Inc.",8.1,91820871,n/a,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/ntsc
NWLI,National Western Life Insurance Company,139.11,505631880.9,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/nwli
NAII,"Natural Alternatives International, Inc.",6.17,42996798.79,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/naii
NATR,"Nature&#39;s Sunshine Products, Inc.",15.93,248662138.7,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/natr
BABY,Natus Medical Incorporated,12.35,368659528.9,n/a,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/baby
NVSL,Naugatuck Valley Financial Corporation,6.9,48315235.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nvsl
NMAR,Nautilus Marine Acquisition Corp.,9.96,59760000,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/nmar
NMARW,Nautilus Marine Acquisition Corp.,0.17,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/nmarw
NAVR,Navarre Corporation,1.51,56141340.96,n/a,1993,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/navr
NBTF,NB&T FINANCIAL GROUP INC,18.95,64900225.3,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nbtf
NBTB,NBT Bancorp Inc.,22.2,748934293.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbtb
NCIT,"NCI, Inc.",7.47,101548808.5,n/a,2005,Technology,EDP Services,http://www.nasdaq.com/symbol/ncit
NKTR,Nektar Therapeutics,9.33,1072105906,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nktr
NEOG,Neogen Corporation,38.94,920619480,n/a,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/neog
NEON,Neonode Inc.,3.98,131355052.4,n/a,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/neon
NEPT,Neptune Technologies & Bioresources Inc,4.3,214795676.9,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nept
UEPS,"Net 1 UEPS Technologies, Inc.",9.33,424971255.7,n/a,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ueps
NETC,NET Servicos de Comunicacao S.A.,13.03,4468815721,n/a,1994,Consumer Services,Television Services,http://www.nasdaq.com/symbol/netc
NTAP,"NetApp, Inc.",35.41,12864982734,n/a,1995,Technology,Electronic Components,http://www.nasdaq.com/symbol/ntap
NTES,"NetEase, Inc.",50.2,6574065245,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ntes
NFLX,"Netflix, Inc.",57.02,3166563847,n/a,2002,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/nflx
NTGR,"NETGEAR, Inc.",39.36,1497682479,n/a,2003,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntgr
NLST,"Netlist, Inc.",1.45,41206062.3,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/nlst
NTCT,"NetScout Systems, Inc.",26.07,1087410671,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/ntct
NTWK,NetSol Technologies Inc.,5.85,44296714.8,n/a,1994,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntwk
NTSP,"NetSpend Holdings, Inc.",9.13,681425931.3,n/a,2010,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ntsp
NEI,"Network Engines, Inc",1.44,61440524.64,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nei
NBIX,"Neurocrine Biosciences, Inc.",7.72,512030899.1,n/a,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nbix
NURO,"NeuroMetrix, Inc.",0.6299,8078486.397,n/a,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuro
IQNT,"Neutral Tandem, Inc.",10.79,343031094.3,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/iqnt
NCBC,"New Century Bancorp, Inc. (NC)",5,34568180,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ncbc
NEBS,"New England Bancshares, Inc.",13.44,78055272.96,n/a,1977,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nebs
NOOF,"New Frontier Media, Inc.",1.35,21857050.8,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/noof
NHTB,"New Hampshire Thrift Bancshares, Inc.",12.9,76205485.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nhtb
HAVNP,"New York Community Bancorp, Inc.",11.4,0,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/havnp
NYMT,"New York Mortgage Trust, Inc.",7.46,242781030,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nymt
NBBC,NewBridge Bancorp,5,78279340,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbbc
NEWL,NewLead Holdings Ltd.,0.66,13153643.58,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/newl
NLNK,NewLink Genetics Corporation,16.5,344821092,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nlnk
NFSB,"Newport Bancorp, Inc.",14.7,51486573.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nfsb
NEWP,Newport Corporation,12.99,496899611.3,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/newp
NWS,News Corporation,24.82,19819290053,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/nws
NWSA,News Corporation,24.6,38592880168,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/nwsa
NEWS,"NewStar Financial, Inc.",11.63,574092341.3,n/a,2006,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/news
NEWT,Newtek Business Services Inc.,1.81,63809101.07,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/newt
NXST,"Nexstar Broadcasting Group, Inc.",9.8,283442646.2,n/a,2003,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/nxst
NEXS,"Nexxus Lighting, Inc.",0.31,5100348.78,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/nexs
NFEC,NF Energy Saving Corporation,0.76,4048140.76,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nfec
NGPC,NGP Capital Resources Company,7.74,165467059,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/ngpc
EGOV,NIC Inc.,14.46,932784581,n/a,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/egov
NICE,NICE-Systems Limited,30.92,1911077665,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/nice
NICK,"Nicholas Financial, Inc.",13.69,165120921.9,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/nick
NIHD,"NII Holdings, Inc.",6.63,1137888356,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/nihd
NINE,Ninetowns Internet Technology Group Company Limited,1.1,42671017.4,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nine
NNBR,"NN, Inc.",8.32,141807178.2,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nnbr
NOBH,"Nobility Homes, Inc.",5.75,23322828,n/a,1971,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/nobh
NDSN,Nordson Corporation,62.09,3980203576,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ndsn
NSYS,Nortech Systems Incorporated,3.5,9600472,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nsys
NTK,Nortek Inc.,53.06,803858044.9,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntk
NOVB,North Valley Bancorp,13.6,92958611.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/novb
NBN,Northeast Bancorp,9.49,98538855.09,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbn
NECB,"Northeast Community Bancorp, Inc.",5.35,67649423.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/necb
NTIC,Northern Technologies International Corporation,10.05,44236642.8,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/ntic
NTRS,Northern Trust Corporation,48.64,11698731899,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ntrs
NFBK,"Northfield Bancorp, Inc.",15.21,611543572.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nfbk
NRIM,Northrim BanCorp Inc,21.22,137304392,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nrim
NWBI,"Northwest Bancshares, Inc.",12.26,1200201625,n/a,2009,Finance,Major Banks,http://www.nasdaq.com/symbol/nwbi
NWPX,Northwest Pipe Company,25.93,243301034.4,n/a,1995,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nwpx
NWFL,Norwood Financial Corp.,27.57,90363624.99,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nwfl
NVMI,Nova Measuring Instruments Ltd.,7.6,202236000,n/a,2000,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/nvmi
NVDQ,Novadaq Technologies Inc,8.61,343562772.2,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nvdq
NVTL,"Novatel Wireless, Inc.",1.91,63174884.96,n/a,2000,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nvtl
NVAX,"Novavax, Inc.",1.89,252647490.7,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nvax
NVGN,Novogen Limited,2.06,42075866.68,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvgn
NPSP,"NPS Pharmaceuticals, Inc.",8.26,713213136.2,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/npsp
NTLS,NTELOS Holdings Corp.,16.82,357110785.6,n/a,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntls
NUAN,"Nuance Communications, Inc.",25.49,7847411072,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nuan
NMRX,Numerex Corp.,10.46,161916333.6,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nmrx
PATH,NuPathe Inc.,4.1,60531584.1,n/a,1997,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/path
NUTR,Nutraceutical International Corporation,16.01,157464962.1,n/a,1998,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/nutr
NTRI,NutriSystem Inc,10.82,308995136.3,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ntri
NUVA,"NuVasive, Inc.",21.64,940697941.2,n/a,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuva
NVEC,NVE Corporation,59.6,287554802,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvec
NVDA,NVIDIA Corporation,13.46,8338150217,n/a,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvda
NXPI,NXP Semiconductors N.V.,26.47,6663862205,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/nxpi
NXTM,"NxStage Medical, Inc.",12.86,758028790.6,n/a,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nxtm
NYMX,Nymox Pharmaceutical Corporation,6.17,204440913.9,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/nymx
OIIM,O2Micro International Limited,3.91,122043295.3,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/oiim
BKOR,"Oak Ridge Financial Services, Inc.",3.73,6746618.85,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bkor
OVLY,Oak Valley Bancorp (CA),7.2,56814516,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovly
OBAF,"OBA Financial Services, Inc.",14.976,62064168.19,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/obaf
OMPI,"Obagi Medical Products, Inc.",12.65,237870157.3,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ompi
OBCI,"Ocean Bio-Chem, Inc.",2.08,17240315.04,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/obci
OPTT,"Ocean Power Technologies, Inc.",3.03,31444191.63,n/a,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/optt
ORIG,Ocean Rig UDW Inc.,18.08,2381590314,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/orig
OSHC,Ocean Shore Holding Co.,13.44,96523969.92,n/a,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/oshc
OCFC,OceanFirst Financial Corp.,14.39,261243312.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ocfc
OCLR,"Oclaro, Inc.",3.05,275380342.9,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/oclr
OFED,Oconee Federal Financial Corp.,13.5,85698000,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ofed
OCLS,"Oculus Innovative Sciences, Inc.",0.93,30278599.62,n/a,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ocls
OCZ,OCZ Technology Group Inc,4.46,301724842.6,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/ocz
OMEX,"Odyssey Marine Exploration, Inc.",3.68,271990264.6,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/omex
OPAY,"Official Payments Holdings, Inc.",4.5,74887294.5,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/opay
OLCB,Ohio Legacy Corporation,0.94,18531690.16,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/olcb
OVBC,Ohio Valley Banc Corp.,18.5,74544621.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovbc
ODFL,"Old Dominion Freight Line, Inc.",30.18,2600459277,n/a,1991,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/odfl
OLBK,"Old Line Bancshares, Inc.",10.25,70006803,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/olbk
OPOF,Old Point Financial Corporation,10.45,51821644.05,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/opof
OSBC,"Old Second Bancorp, Inc.",1.5099,21265926.85,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbc
OSBCP,"Old Second Bancorp, Inc.",6.44,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbcp
ZEUS,"Olympic Steel, Inc.",18.2,198695588,n/a,1985,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/zeus
OFLX,"Omega Flex, Inc.",10.46,105560458.1,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/oflx
OMER,Omeros Corporation,9.44,244145785.4,n/a,2009,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omer
OABC,"OmniAmerican Bancorp, Inc.",22.89,258133597.3,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/oabc
OMCL,"Omnicell, Inc.",14.72,490204453.8,n/a,2001,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/omcl
OVTI,"OmniVision Technologies, Inc.",16.39,876953424.1,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/ovti
ONNN,ON Semiconductor Corporation,6.83,3111556528,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/onnn
OTIV,On Track Innovations Ltd,1.03,32426008.86,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/otiv
OGXI,OncoGenex Pharmaceuticals Inc.,14.3,208401150.1,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/ogxi
ONCY,"Oncolytics Biotech, Inc.",2.35,180024299.8,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/oncy
ONTY,Oncothyreon Inc.,5.72,327108204.3,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/onty
ONFC,Oneida Financial Corp.,10.5,71500758,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/onfc
ORCC,Online Resources Corporation,2.71,88270214.85,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/orcc
ONSM,Onstream Media Corporation,0.5527,6904448.336,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/onsm
ONVI,"Onvia, Inc.",3.79,32304155.96,n/a,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/onvi
ONXX,"ONYX Pharmaceuticals, Inc.",81.26,5289682839,n/a,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/onxx
OTEX,Open Text Corporation,56.66,3309259880,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/otex
OPEN,"OpenTable, Inc.",46.5,1051018203,n/a,1995,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/open
OPXA,"Opexa Therapeutics, Inc.",0.701,16156990.09,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opxa
OPXAW,"Opexa Therapeutics, Inc.",0.07,1613394.16,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opxaw
OPLK,"Oplink Communications, Inc.",17.02,324471135.2,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oplk
OPNT,OPNET Technologies Inc.,34.75,802637464.8,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/opnt
OBAS,Optibase Ltd.,1.1,20977888.8,n/a,1999,Finance,Real Estate,http://www.nasdaq.com/symbol/obas
OCC,Optical Cable Corporation,4.57,29641477,n/a,1987,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/occ
OPTR,"Optimer Pharmaceuticals, Inc.",15.51,737594087.3,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/optr
OPHC,"OptimumBank Holdings, Inc.",0.4751,13008710.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ophc
ORCL,Oracle Corporation,33.1,1.61611E+11,n/a,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/orcl
OSUR,"OraSure Technologies, Inc.",10.39,572530622.3,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/osur
